ID,Tweet,Influenza,Diarrhea,Hayfever,Cough,Headache,Fever,Runnynose,Cold,labels,is_test
788en,Mitsuru was really suffering because of a cold today. You should stay home when it's that bad.,0,0,0,0,0,0,1,1,Runnynose;Cold,False
789en,"I have a light headache, which is irritating.",0,0,0,0,1,0,0,0,Headache,False
790en,It's not easy when my daughter has the mumps and I have a cold. Someone needs to come up with a medicine that cures both of us right away.,0,0,0,0,0,0,0,1,Cold,False
791en,The TV news said that someone in Tokyo has it. I'm gonna break into a fever.,0,0,0,0,0,0,0,0,sober,False
792en,I have a fever and my lymph nodes are all swollen.,0,0,0,0,0,1,0,0,Fever,False
793en,Will I get in trouble if I miss work because of diarrhea?,0,1,0,0,0,0,0,0,Diarrhea,False
794en,"I don't cough anymore, but I'm far from fully recovered.",0,0,0,1,0,0,0,0,Cough,False
795en,They say a cold is not a disease.,0,0,0,0,0,0,0,0,sober,False
796en,I not only cough but also have a fever. I need some medicine!,0,0,0,1,0,1,0,0,Cough;Fever,False
797en,"Stupid brother. Stay inside your room, if you have a fever.",0,0,0,0,0,1,0,0,Fever,False
798en,I've had diarrhea since this morning.,0,1,0,0,0,0,0,0,Diarrhea,False
799en,"I wonder if mikos at the shrine don't get a fever, being dressed like that in the cold.",0,0,0,0,0,0,0,0,sober,False
800en,I've been unable to get up because of diarrhea since this morning. This isn't good.,0,1,0,0,0,0,0,0,Diarrhea,False
801en,I just remember last winter when I had severe diarrhea.,0,0,0,0,0,0,0,0,sober,False
802en,I can't believe I got allergies in China.,0,0,0,0,0,0,0,0,sober,False
803en,Last night I accidentally shook hands with someone who had the flu. Can you catch it from shaking hands?,1,0,0,0,0,1,0,0,Influenza;Fever,False
804en,"My partner has the mumps as well, so it's tough.",0,0,0,0,0,0,0,0,sober,False
805en,"I've been sick with a head cold, but I'm happy because everyone has been kind and caring toward me.",0,0,0,0,0,0,1,1,Runnynose;Cold,False
806en,It was really painful when I got the mumps.,0,0,0,0,0,0,0,0,sober,False
807en,There is nothing wrong other than a headache.,0,0,0,0,1,0,0,0,Headache,False
808en,"I woke up, feeling sick. My stomach isn't doing good with diarrhea.",0,1,0,0,0,0,0,0,Diarrhea,False
809en,The flu is spreading among the kids in my club.,1,0,0,0,0,1,0,0,Influenza;Fever,False
810en,It's been several days with diarrhea.,0,1,0,0,0,0,0,0,Diarrhea,False
811en,"I can't stop coughing, and that makes me sad. I might have to go see a doctor.",0,0,0,1,0,0,0,0,Cough,False
812en,"I can't do my interview today, because I have a typical cold including a runny nose and congestion.",0,0,0,0,0,0,1,1,Runnynose;Cold,False
813en,It looks like the flu started going around before many people got vaccinated.,0,0,0,0,0,0,0,0,sober,False
814en,"Today I cooked for the first time in days, because my wife had a fever. I'm glad she ate and liked it.",0,0,0,0,0,1,0,0,Fever,False
815en,Preparing for allergy season will be more important this spring than last.,0,0,0,0,0,0,0,0,sober,False
816en,"My nose won't stop running, so I don't think I can do the photo shoot today.",0,0,0,0,0,0,1,0,Runnynose,False
817en,"I'm coughing too much and my abs hurt. There is not a single sign that I'm getting better, so I guess it's about time to go see a doctor.",0,0,0,1,0,0,0,0,Cough,False
818en,They say the bird flu is going around.,0,0,0,0,0,0,0,0,sober,False
819en,"This sucks. I'm suffering from allergies, but I can't squeeze in time to go to the doctor's. The medicine they gave me last year worked really well.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
820en,"My nose is very stuffy, but I'm not going to give in. I'm gonna write a blog post.",0,0,0,0,0,0,1,0,Runnynose,False
821en,I wonder if this really works for allergies.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
822en,"I can't go out, because I have the flu!",1,0,0,0,0,1,0,0,Influenza;Fever,False
823en,"I got check out at the hospital because I wasn't feeling well, and it turned out to be the flu.",1,0,0,0,0,1,0,0,Influenza;Fever,False
824en,How do you say diarrhea in English again?,0,0,0,0,0,0,0,0,sober,False
825en,My husband got the flu from someone. What a souvenir to bring.,1,0,0,0,0,1,0,0,Influenza;Fever,False
826en,"I thought it was just a cold, but it turned out to be the mumps.",0,0,0,0,0,0,0,0,sober,False
827en,I'm so feverish that it's even difficult to fiddle with my cell phone.,0,0,0,0,0,1,0,0,Fever,False
828en,It sucks. My nose is so runny.,0,0,0,0,0,0,1,0,Runnynose,False
829en,"I got the mumps as an adult, and it was almost deadly.",0,0,0,0,0,0,0,0,sober,False
830en,Is it true that a headache goes away by listening to music?,0,0,0,0,1,0,0,0,Headache,False
831en,I woke up with a headache. I'm gonna hit my limit soon.,0,0,0,0,1,0,0,0,Headache,False
832en,Do you know what kind of cough slash phlegm medicine there is?,0,0,0,1,0,0,0,0,Cough,False
833en,"I can't go out, because my brother got the flu.",1,0,0,0,0,1,0,0,Influenza;Fever,False
834en,God. It's been a while since I've had such a hideous headache. It might be the kind that you're not supposed to take a bath with. It made my headache worse.,0,0,0,0,1,0,0,0,Headache,False
835en,I'll be more than happy if anyone tells me how to get rid of nasal congestion.,0,0,0,0,0,0,1,0,Runnynose,False
836en,"I have a fever, but it's no big deal.",0,0,0,0,0,1,0,0,Fever,False
837en,My fever doesn't seem normal. I think I saw it on TV.,0,0,0,0,0,1,0,0,Fever,False
838en,My head has been hurting since this morning.,0,0,0,0,1,0,0,0,Headache,False
839en,"I had my daughter stay home from school because she had a fever and her nose was all runny. But she seems fine, singing some strange song.",0,0,0,0,0,1,1,0,Fever;Runnynose,False
840en,"I thought the mumps were for children, but adults can get it too.",0,0,0,0,0,0,0,0,sober,False
841en,I never thought I'd develop allergies.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
842en,"My lymph nodes are swollen and I'm starting to have a fever. Dang it, I might be sick.",0,0,0,0,0,1,0,0,Fever,False
843en,I'm completely in bed because of the flu.,1,0,0,0,0,1,0,0,Influenza;Fever,False
844en,"No... No way, it can't be allergies...",0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
845en,"I can't go out yet, because I'm not fully recovered from the flu.",1,0,0,0,0,1,0,0,Influenza;Fever,False
846en,"Because of a cold, my nose has been runny for more than a week. I was determined to take medicine and go to bed early today, but my assignment won't let me.",0,0,0,0,0,0,1,1,Runnynose;Cold,False
847en,Is there any medicine that works for nasal congestion?,0,0,0,0,0,0,1,0,Runnynose,False
848en,"I have a fever and I'm not going to work, no way am I going.",0,0,0,0,0,1,0,0,Fever,False
849en,"I gotta do something, as I'm starting to have allergy symptoms.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
850en,"My abs hurt from coughing, and my phlegm has blood in it. I think I'm gonna die.",0,0,0,1,0,0,0,0,Cough,False
851en,"I don't know if my dog caught a cold, but it's been sneezing.",0,0,0,0,0,0,0,0,sober,False
852en,I have a cold and can't go to Tokyo!,0,0,0,0,0,0,1,1,Runnynose;Cold,False
853en,"I get diarrhea a lot when in foreign countries, which makes me thankful for my own country.",0,0,0,0,0,0,0,0,sober,False
854en,"My daughter has a fever, so I have to finish up my work and go home early today.",0,0,0,0,0,1,0,0,Fever,False
855en,"Damn, I might have diarrhea.",0,1,0,0,0,0,0,0,Diarrhea,False
856en,"My brother got the flu, and he passed it on to his peers in his club. That made me laugh a lot.",1,0,0,0,0,1,0,0,Influenza;Fever,False
857en,"I had had a headache since this morning, but it went away in the afternoon.",0,0,0,0,1,0,0,0,Headache,False
858en,Fake coughing is the worst.,0,0,0,1,0,0,0,0,Cough,False
859en,"My nose is so stuffy because of a cold. I usually love playing with my dog, but not today. Sorry, Chuck.",0,0,0,0,0,0,1,1,Runnynose;Cold,False
860en,I'm recovered from the flu.,0,0,0,0,0,0,0,0,sober,False
861en,"Finally, my wife has developed allergies.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
862en,I get a headache when asked how my translation project is going. I know they don't care.,0,0,0,0,0,0,0,0,sober,False
863en,"When it comes to diarrhea, I must remember my Nepal trip. I almost never get diarrhea in Japan.",0,0,0,0,0,0,0,0,sober,False
864en,"Cough, phlegm and a high fever. Looks like I have a cold.",0,0,0,1,0,1,0,1,Cough;Fever;Cold,False
865en,"Colds can't be cured through science, so it's important to build a strong body.",0,0,0,0,0,0,0,0,sober,False
866en,"My daughter still has a fever, so I'm not going to work.",0,0,0,0,0,1,0,0,Fever,False
867en,In which season are fevers are their worst?,0,0,0,0,0,0,0,0,sober,False
868en,"Seems like my brother, who is in the middle of exams, got the flu.",1,0,0,0,0,1,0,0,Influenza;Fever,False
869en,My nose is so runny especially today.,0,0,0,0,0,0,1,0,Runnynose,False
870en,My translation project is so painful. It gives me a headache.,0,0,0,0,0,0,0,0,sober,False
871en,"I have a fever, but I don't get any snot.",0,0,0,0,0,1,0,0,Fever,False
872en,I posted on my blog! The best thing to prevent a cold!,0,0,0,0,0,0,0,0,sober,False
873en,My diarrhea is so harsh that my stomach is in so much pain.,0,1,0,0,0,0,0,0,Diarrhea,False
874en,"When I wear a headset, I get a headache.",0,0,0,0,0,0,0,0,sober,False
875en,"My back hurts so much, since I had to be in bed because of the flu. Somebody give me a massage.",1,0,0,0,0,1,0,0,Influenza;Fever,False
876en,I got a flu shot.,0,0,0,0,0,0,0,0,sober,False
877en,They say there's going to be a mumps outbreak?,0,0,0,0,0,0,0,0,sober,False
878en,I didn't expect allergies to give me a little fever.,0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,False
879en,Are there autumn allergies as well?,0,0,0,0,0,0,0,0,sober,False
880en,Many people at work have the flu. I have to keep an eye on my health.,1,0,0,0,0,1,0,0,Influenza;Fever,False
881en,"I came to Tokyo for fun, but my cold is ruining it.",0,0,0,0,0,0,1,1,Runnynose;Cold,False
882en,"My nose is runny, but I'm not sure if it's a cold or allergies.",0,0,0,0,0,0,1,1,Runnynose;Cold,False
883en,"Rejoice, allergy sufferers. There's supposed to be less pollen this spring.",0,0,0,0,0,0,0,0,sober,False
884en,"I'm coughing so much, my abs are dying.",0,0,0,1,0,0,0,0,Cough,False
885en,"My wife is resting because of a fever, but she says she can't sleep well because of a stuffy nose.",0,0,0,0,0,1,1,0,Fever;Runnynose,False
886en,"It's necessary to take medicine for headaches as early as possible. If you miss the timing, the pain keeps going.",0,0,0,0,1,0,0,0,Headache,False
887en,"I got a fever, so I spent all day lying down in bed and watching TV.",0,0,0,0,0,1,0,0,Fever,False
888en,It's good manners not to spit out phlegm in public.,0,0,0,1,0,0,0,0,Cough,False
889en,"My brother says he has the flu, and he's been vomitting since last night.",0,0,0,0,0,0,0,0,sober,False
890en,"I have a chill and feel so weak. Looks like my cold is kicking in seriously,.",0,0,0,0,0,0,0,1,Cold,False
891en,I woke up with diarrhea this morning. I might not be able to go to work today.,0,1,0,0,0,0,0,0,Diarrhea,False
892en,"I wonder if everybody had the mumps when they were little. I didn't, so they told me it would be tough for me if I got it.",0,0,0,0,0,0,0,0,sober,False
893en,I've been feeling weak since I woke up with a bad headache.,0,0,0,0,1,0,0,0,Headache,False
894en,"I have the worst cold, but there is no way I can call in sick.",0,0,0,0,0,0,0,1,Cold,False
895en,I have a cold and fever even though it's not the season.,0,0,0,0,0,1,0,1,Fever;Cold,False
896en,My brother's back was so red because of the fever from the flu.,1,0,0,0,0,1,0,0,Influenza;Fever,False
897en,I feel lightheaded because of a cold. I'm not doing well today. I'm seriously getting weaker.,0,0,0,0,0,0,0,1,Cold,False
898en,"I got home as soon as possible, since my daughter has a fever.",0,0,0,0,0,1,0,0,Fever,False
899en,"I feel like I have the flu, must be because I went out last night.",0,0,0,0,0,0,0,0,sober,False
900en,"I have an awful headache, possibly because this headset is too tight.",0,0,0,0,0,0,0,0,sober,False
901en,There will be more allergy sufferers next spring.,0,0,0,0,0,0,0,0,sober,False
902en,"It seems like with this type of flu, you don't have a high fever.",0,0,0,0,0,0,0,0,sober,False
903en,"I signed a contract for a translation project, but it's gonna be a difficult project that will be a headache.",0,0,0,0,0,0,0,0,sober,False
904en,I'm so tired from all the coughing.,0,0,0,1,0,0,0,0,Cough,False
905en,It's been a while since I've had a throbbing headache.,0,0,0,0,1,0,0,0,Headache,False
906en,"I can't go a day without a headache, every day is painful.",0,0,0,0,1,0,0,0,Headache,False
907en,It's cold as hell and my stomach is all messed up and I have diarrhea.,0,1,0,0,0,0,0,0,Diarrhea,False
908en,Cover your mouth when you cough. It's common courtesy.,0,0,0,1,0,0,0,0,Cough,False
909en,The flu season has arrived.,0,0,0,0,0,0,0,0,sober,False
910en,I'm on my way home from work and I have a headache.,0,0,0,0,1,0,0,0,Headache,False
911en,What medicine is it that helps you sleep well when you have a headache?,0,0,0,0,0,1,0,0,Fever,False
912en,"By the way, you can't say your headache hurts, because it's redundant.",0,0,0,0,1,0,0,0,Headache,False
913en,"Not going to work, just because of a slightly runny nose. That's my wife.",0,0,0,0,0,0,1,0,Runnynose,False
914en,My lymph nodes are swollen and now I have a fever. I'm not sure I can go to work tomorrow.,0,0,0,0,0,1,0,0,Fever,False
915en,I keep having chills because of a cold.,0,0,0,0,0,0,0,1,Cold,False
916en,I really want my nose to stop being so runny today.,0,0,0,0,0,0,1,0,Runnynose,False
917en,I've had a slight fever for some time. Is that because of allergies?,0,0,1,0,0,1,1,0,Hayfever;Fever;Runnynose,False
918en,I'm wondering how you say diarrhea in English.,0,0,0,0,0,0,0,0,sober,False
919en,I didn't know birds get the flu.,0,0,0,0,0,0,0,0,sober,False
920en,Does my temperature go up when my lymph nodes are swollen?,0,0,0,0,0,0,0,0,sober,False
921en,"The phlegm is worse than the cough, so I'm taking medicine.",0,0,0,1,0,0,0,0,Cough,False
922en,"I'm not going today, because my nose is way too stuffy.",0,0,0,0,0,0,1,0,Runnynose,False
923en,How many times do I have to tell you to that it's common courtesy to cover your mouth when you cough...?,0,0,0,1,0,0,0,0,Cough,False
924en,My headache disappeared after taking a long bath. Relaxing is so important.,0,0,0,0,0,0,0,0,sober,False
925en,Life is so much easier since with all the allergy remedies that have been developed.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
926en,"Those who have to cough should wear a mask, it's good manners.",0,0,0,1,0,0,0,0,Cough,False
927en,"Oh, god, I'm sure I have a cold.",0,0,0,0,0,0,0,1,Cold,False
928en,This sucks. I feel so lightheaded right before an important meeting.,0,0,0,0,0,0,0,1,Cold,False
929en,My nose is so runny. I can't even sleep.,0,0,0,0,0,0,1,0,Runnynose,False
930en,It's been a while since I've had such a horrible headache.,0,0,0,0,1,0,0,0,Headache,False
931en,Getting tested for the flu. So crowded.,0,0,0,0,0,0,0,0,sober,False
932en,I feel so sleepy and weak and groggy. It's a cold. It sucks. My head hurts.,0,0,0,0,1,0,0,1,Headache;Cold,False
933en,My head hurts bad. I need doctor-prescribed medication.,0,0,0,0,1,0,0,0,Headache,False
934en,It's been a while since I've woken up with a headache like this.,0,0,0,0,1,0,0,0,Headache,False
935en,Those who don't wear a mask while coughing need to learn some manners.,0,0,0,1,0,0,0,0,Cough,False
936en,I always get diarrhea when I eat something bad.,0,1,0,0,0,0,0,0,Diarrhea,False
937en,I got diarrhea after eating a rice bowl of sashimi.,0,1,0,0,0,0,0,0,Diarrhea,False
938en,"I walk so slowly when I have a headache, so that way, it doesn't hurt as much.",0,0,0,0,1,0,0,0,Headache,False
939en,I feel like I have a fever. The seasons are changing. I'm going to go home and hit the sack.,0,0,0,0,0,1,0,0,Fever,False
940en,I can't cook because I have the flu.,1,0,0,0,0,1,0,0,Influenza;Fever,False
941en,"My cold isn't getting better, so I'm gonna postpone tomorrow's blog post. I'm sorry!",0,0,0,0,0,0,0,1,Cold,False
